species	gi	accession	genome_size	group	family	boot_A	boot_B1	boot_B23	boot_C1	boot_C3	boot_E	boot_F	boot_G	class_A	class_B1	class_B23	class_C1	class_C3	class_E	class_F	class_G	predicted
Fragaria vesca subsp. bracteata	408830224	NC_018766.1	129788	EUDI	Rosaceae	3.0	2.0	91.0	0.0	1.0	0.0	3.0	0.0	0.0029433060892550687	7.846562514407545e-06	0.9564672816303711	2.5184946278141285e-06	0.0008921408570438664	0.03711971371584541	2.5725363183840822e-05	0.0025414672871585686	['B23']
Equisetum hyemale	443329611	NC_020146.1	131760	FRN	Equisetaceae	2.0	0.0	97.0	0.0	0.0	0.0	1.0	0.0	1.8868237486857787e-06	5.11268735063461e-10	0.9999909694419443	2.702346837625974e-10	4.860180761377011e-06	8.377631111449164e-07	4.8811704726423294e-09	1.4401277604447403e-06	['B23']
Parinari campestris	662020577	NC_024067.1	162637	EUDI	Chrysobalanaceae	3.0	5.0	80.0	1.0	1.0	0.0	10.0	0.0	0.0009650409273158635	3.370772489324122e-05	0.9922870872738118	1.0540812681937404e-06	0.0002666648338912641	0.00553969386133645	8.417077458825963e-06	0.0008983342200245737	['B23']
Glycine falcata	526176217	NC_021649.1	153023	EUDI	Fabaceae	3.0	6.0	78.0	1.0	1.0	0.0	11.0	0.0	0.0009602947675659524	8.886110858906183e-05	0.9812639009255182	1.1326840826617028e-06	0.0003693144134789809	0.016257375125104445	2.534476907368842e-05	0.0010337762065870018	['B23']
Eutreptiella gymnastica	429330004	NC_017754.2	67623	EUG	Euglenozoa	20.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	1.0108874022009103e-06	7.87778814711068e-13	0.9999954950826261	6.9891421154688e-10	2.134782096439038e-06	5.645666316592972e-07	1.269093857640178e-09	7.927124477944123e-07	['B23']
Juniperus virginiana	619275617	NC_024024.1	127770	GYMNO	Cupressaceae	8.0	0.0	83.0	8.0	0.0	0.0	1.0	0.0	0.003062443477410658	1.306632917641256e-07	0.9944809153482104	1.463707192749316e-05	9.981345592009702e-05	5.7624647336108114e-05	5.246764627356453e-07	0.0022839106594406506	['B23']
Coleataenia prionitis	694136917	NC_025231.1	139897	LILI	Poaceae	1.0	10.0	74.0	1.0	0.0	0.0	14.0	0.0	8.85542757597337e-06	5.440304514784704e-05	0.9984664241727633	4.865715934251555e-09	7.857077332366173e-05	0.0010467940725781802	8.917907467826059e-06	0.0003360297354271086	['B23']
Arundinaria tecta	608787620	NC_023935.1	139499	LILI	Poaceae	1.0	7.0	76.0	1.0	1.0	0.0	14.0	0.0	2.3843611965056736e-05	3.360278180323347e-05	0.998773748804459	1.3050202728948118e-08	7.635696635514972e-05	0.0006947828924255354	5.634712120591428e-06	0.00039201718066854505	['B23']
Silene chalcedonica	576999526	NC_023359.1	148081	EUDI	Caryophyllaceae	3.0	14.0	74.0	1.0	1.0	0.0	6.0	1.0	0.004526039032849681	0.0006193488447971167	0.9164784690614749	8.934386618754063e-06	0.000801576565880403	0.07354412604077916	4.5216213657263914e-05	0.0039762898539427915	['B23']
Eucalyptus nitens	545717686	NC_022395.1	160271	EUDI	Myrtaceae	3.0	7.0	77.0	1.0	1.0	0.0	11.0	0.0	0.0010630681847194666	8.175266421678e-05	0.9740546942076783	1.2299870527479226e-06	0.00041980614127178696	0.023350966483776905	3.2127460180010884e-05	0.0009963548711039347	['B23']
Sesamum indicum	378758475	NC_016433.2	153324	EUDI	Pedaliaceae	3.0	5.0	75.0	1.0	1.0	0.0	15.0	0.0	0.001823751732325558	0.00012202450953716413	0.9613134705141054	1.7352328307775896e-06	0.0006254608126078565	0.03461686391930317	9.446208214173431e-05	0.0014022311971482822	['B23']
Camellia yunnanensis	552541017	NC_022463.1	156592	EUDI	Theaceae	3.0	5.0	65.0	2.0	2.0	0.0	22.0	1.0	0.0005761745815467211	0.0003564745280318991	0.9130904813915705	3.716074568330212e-06	0.0005608841813170655	0.07991349606775001	0.00030302239276925415	0.005195750782446183	['B23']
Euglena gracilis	30410708	NC_001603.2	143171	EUG	Euglenaceae	30.0	0.0	66.0	1.0	0.0	0.0	1.0	2.0	0.0007786326901555303	5.934878087568664e-09	0.999116163074019	5.6362623549766915e-08	3.262866588456933e-05	1.726860043365678e-05	1.8413415425168132e-08	5.522625859031569e-05	['B23']
Pyrus spinosa	568246710	NC_023130.1	159161	EUDI	Rosaceae	4.0	4.0	81.0	1.0	1.0	0.0	9.0	0.0	5.975981115983964e-05	8.20614622423562e-06	0.9976038204933556	6.134020483689401e-08	7.821111415711588e-05	0.002084323072389921	2.446196623405728e-06	0.00016317182588504328	['B23']
Silene noctiflora	374249765	NC_016728.1	151639	EUDI	Caryophyllaceae	3.0	11.0	74.0	1.0	0.0	0.0	8.0	3.0	0.002231859657815177	0.00018310073976419194	0.9494442988163148	6.79904483404932e-06	0.0005266733941609312	0.04464136724188189	2.657187036024743e-05	0.002939329234868596	['B23']
Phalaenopsis equestris	385153449	NC_017609.1	148959	LILI	Orchidaceae	9.0	6.0	75.0	4.0	1.0	0.0	4.0	1.0	0.0004604266934632851	5.724703402336666e-06	0.9987967736585416	1.9307497189785887e-07	8.683151973768561e-05	0.0002480496419865578	1.2080405769345335e-06	0.00040079266731972744	['B23']
Eucalyptus erythrocorys	545718632	NC_022406.1	159742	EUDI	Myrtaceae	3.0	7.0	77.0	1.0	1.0	0.0	11.0	0.0	0.0005591640070986203	7.300359667608322e-05	0.9801602536335682	9.492851010221883e-07	0.00030932478176447486	0.017986646401330512	2.1797888930674843e-05	0.0008888604055304394	['B23']
Aegilops longissima	685508428	NC_024830.1	136875	LILI	Poaceae	2.0	7.0	76.0	1.0	1.0	0.0	13.0	0.0	2.3843611965056736e-05	3.360278180323347e-05	0.998773748804459	1.3050202728948118e-08	7.635696635514972e-05	0.0006947828924255354	5.634712120591428e-06	0.00039201718066854505	['B23']
Populus balsamifera	675155133	NC_024735.1	157094	EUDI	Salicaceae	5.0	3.0	81.0	1.0	1.0	0.0	7.0	2.0	0.0012517176106516383	1.2228972211609258e-05	0.9823435225589463	1.7550623165496522e-06	0.00036065796163484853	0.015152576592736616	2.0046904560977324e-05	0.0008574943369416217	['B23']
Chaetoceros simplex	700082471	NC_025310.1	116459	DTM	Chaetocerotaceae	49.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.003831386509793968	1.238936673991442e-10	0.9958813488359679	8.762761414766595e-11	0.0002184677567565496	6.860171038293267e-05	3.861477961515848e-08	1.5636079758968394e-07	['B23']
Ulnaria acus	378824466	NC_016731.1	116251	DTM	Fragilariaceae	37.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.02030978488320572	7.650997810150131e-11	0.9791016312241432	3.362307551821183e-10	0.0005438673708817212	4.410695017964355e-05	3.2238352731438786e-07	2.867753219026827e-07	['B23']
Cryptomonas paramecium	283794864	NC_013703.1	77717	CRYPTO	Cryptomonadaceae	12.0	1.0	87.0	0.0	0.0	0.0	0.0	0.0	1.1661920546503613e-05	3.518686565942988e-11	0.9999571629462384	3.61027670048353e-11	1.976636636815345e-05	1.1305453247287297e-05	4.234976746202154e-09	9.900733342122103e-08	['B23']
Taiwania flousiana	512721770	NC_021441.1	131413	GYMNO	Cupressaceae	9.0	1.0	84.0	5.0	0.0	0.0	1.0	0.0	0.0002880327259611183	5.4387222672741877e-08	0.9990758329729088	1.596003509698393e-06	3.112002001412249e-05	2.7065125774912287e-05	4.9394600517860596e-08	0.0005762493700080752	['B23']
Ferrocalamus rimosivaginus	340034515	NC_015831.1	139467	LILI	Poaceae	1.0	7.0	76.0	1.0	1.0	0.0	14.0	0.0	2.3843611965056736e-05	3.360278180323347e-05	0.998773748804459	1.3050202728948118e-08	7.635696635514972e-05	0.0006947828924255354	5.634712120591428e-06	0.00039201718066854505	['B23']
Vaccinium macrocarpon	428697583	NC_019616.1	176045	EUDI	Ericaceae	1.0	10.0	85.0	0.0	0.0	0.0	4.0	0.0	0.00031691358247758824	5.812243666384294e-05	0.9985094470226903	7.272936738911476e-08	0.00021435245031272432	0.0004960661442682433	1.8730910694620157e-05	0.00038629472352543696	['B23']
Porphyra purpurea	11465652	NC_000925.1	191028	RED	Bangiaceae	10.0	1.0	89.0	0.0	0.0	0.0	0.0	0.0	0.6803843652966984	1.4556907854416585e-07	0.2782682737034732	3.336760751243018e-05	0.011926295656271088	0.004524562763877387	0.024335867571127292	0.0005271218319617406	['A']
Bismarckia nobilis	456061749	NC_020366.1	158210	LILI	Arecaceae	2.0	4.0	84.0	1.0	1.0	0.0	8.0	0.0	0.0004280889975062101	4.257576164796536e-05	0.9979870321318415	6.224608093218942e-08	0.00017553245595774107	0.0009515894540245427	5.431830227120595e-06	0.0004096871227142304	['B23']
Gaoligongshania megalothyrsa	675154546	NC_024718.1	140064	LILI	Poaceae	1.0	7.0	78.0	1.0	1.0	0.0	12.0	0.0	1.9346712907937488e-05	1.9436936832966927e-05	0.999250582172033	6.438839528228462e-09	6.568484179044352e-05	0.0004010506062608095	3.7383880281261764e-06	0.0002401539033073478	['B23']
Juniperus monosperma	619271664	NC_024022.1	127744	GYMNO	Cupressaceae	6.0	0.0	86.0	7.0	0.0	0.0	1.0	0.0	0.004574524246965629	2.2961087786315342e-07	0.9927872493477434	1.57658685785817e-05	0.0001221093898065877	9.160829776170034e-05	4.721059237842096e-07	0.002408041132342333	['B23']
Guillardia theta	11467607	NC_000926.1	121524	CRYPTO	Geminigeraceae	7.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.000561668961303478	9.208147267038306e-13	0.9992667554719438	3.267910903423036e-10	0.00016846199168214904	2.0392963607253156e-06	9.254929554466445e-07	1.4845804259117324e-07	['B23']
Picea abies	523420621	NC_021456.1	124084	GYMNO	Pinaceae	8.0	17.0	74.0	1.0	0.0	0.0	0.0	0.0	0.011549908544269452	0.00030885046761375387	0.9870461454789669	1.435292159827722e-07	0.00022512754206511847	0.000195610366510681	2.6845908714731664e-07	0.000673945612271109	['B23']
Salvia miltiorrhiza	459014471	NC_020431.1	151328	EUDI	Lamiaceae	3.0	5.0	79.0	1.0	0.0	0.0	12.0	0.0	0.004926461831585646	0.00013294671348915493	0.9775011020055847	4.282454131854096e-06	0.0006912284217264357	0.014521522925537747	6.423022903540478e-05	0.0021582254189089533	['B23']
Yushania levigata	675154964	NC_024725.1	139633	LILI	Poaceae	1.0	7.0	76.0	1.0	1.0	0.0	14.0	0.0	2.3843611965056736e-05	3.360278180323347e-05	0.998773748804459	1.3050202728948118e-08	7.635696635514972e-05	0.0006947828924255354	5.634712120591428e-06	0.00039201718066854505	['B23']
Nageia nagi	568247480	NC_023120.1	133722	GYMNO	Podocarpaceae	8.0	6.0	84.0	0.0	0.0	0.0	2.0	0.0	0.00011600679596923929	2.4543953171663315e-06	0.9997447161114004	1.0767876036269131e-08	2.417396500136081e-05	2.3208824418436098e-05	4.500449483890607e-08	8.938413552264088e-05	['B23']
Chimonocalamus longiusculus	675154211	NC_024714.1	139821	LILI	Poaceae	2.0	6.0	77.0	1.0	1.0	0.0	13.0	0.0	4.1231022811429085e-06	4.930265277015184e-06	0.9997361994568877	1.7542491994969464e-09	2.4803653759309075e-05	0.00017068566793350366	1.1380714023103243e-06	5.811802820976613e-05	['B23']
Metapanax delavayi	558602979	NC_022812.1	156343	EUDI	Araliaceae	2.0	3.0	79.0	1.0	0.0	0.0	13.0	2.0	0.0046026546774562	0.00016149099345663396	0.9343328984730085	6.69594199524221e-06	0.001234968157898358	0.055298478326949466	0.0007790322724733703	0.0035837811567621873	['B23']
Asclepias syriaca	545907171	NC_022432.1	158719	EUDI	Apocynaceae	3.0	4.0	74.0	1.0	1.0	0.0	17.0	0.0	0.0005265699290740432	2.7755794570364444e-05	0.932328300656646	1.2691090293715223e-06	0.00056416478704018	0.06388788438416294	9.817594233893708e-05	0.0025658793971381675	['B23']
Centaurea diffusa	651514769	NC_024286.1	152559	EUDI	Asteraceae	1.0	6.0	60.0	4.0	0.0	0.0	22.0	7.0	0.07942851019824654	0.004455683630372374	0.7385121462909209	0.00033185649826468646	0.007075908759741299	0.11146282097136287	0.02533872505932719	0.03339434859176415	['B23']
Eucalyptus deglupta	545718030	NC_022399.1	160177	EUDI	Myrtaceae	3.0	5.0	78.0	1.0	1.0	0.0	12.0	0.0	0.000352186116113966	2.543402650578477e-05	0.9915438551023403	2.560263763945017e-07	0.0002012700380047065	0.0074730733208609665	1.0095797886149011e-05	0.00039382957191167134	['B23']
Marsilea crenata	542687235	NC_022137.1	151628	FRN	Marsileaceae	1.0	1.0	93.0	0.0	0.0	0.0	5.0	0.0	1.7163550565151844e-05	1.1007555361317118e-07	0.9998885819130399	5.251442856724003e-10	4.5614911651473415e-05	3.8111703223933046e-05	1.218789500340939e-06	9.198531321513806e-06	['B23']
Elodea canadensis	404474390	NC_018541.1	156700	LILI	Hydrocharitaceae	6.0	4.0	80.0	1.0	0.0	0.0	9.0	0.0	0.0032021261935949617	7.834004380157014e-05	0.9841341729084329	2.4691167521194476e-07	0.000586350988760175	0.011355273217548303	2.25074034684948e-05	0.0006209823327182428	['B23']
Dendrobium catenatum	618750285	NC_024019.1	152221	LILI	Orchidaceae	9.0	6.0	76.0	2.0	1.0	0.0	4.0	2.0	0.00022928353463415484	1.5661835686412489e-06	0.9993227276863336	5.3026373680043907e-08	7.23276611389448e-05	0.0002362819114822186	1.0579564583444696e-06	0.0001367020400104404	['B23']
Cyanidioschyzon merolae strain 10D	30468047	NC_004799.1	149987	RED	Cyanidiaceae	13.0	1.0	86.0	0.0	0.0	0.0	0.0	0.0	0.00024182543936213954	8.202986763196641e-12	0.9995115378481584	1.8310242110491401e-09	0.00022775297111468106	7.324867786866713e-06	1.089936327756859e-05	6.576710732297184e-07	['B23']
Phyllostachys nigra var. henonis	340034345	NC_015826.1	139839	LILI	Poaceae	1.0	7.0	76.0	1.0	1.0	0.0	14.0	0.0	2.3843611965056736e-05	3.360278180323347e-05	0.998773748804459	1.3050202728948118e-08	7.635696635514972e-05	0.0006947828924255354	5.634712120591428e-06	0.00039201718066854505	['B23']
Camellia oleifera	568244538	NC_023084.1	156971	EUDI	Theaceae	4.0	4.0	75.0	1.0	1.0	0.0	14.0	1.0	0.000209432955909035	2.1782653986831157e-05	0.9860218088355079	3.491782827926563e-07	0.00018759646234676965	0.013107301935677662	1.3717238460789413e-05	0.00043801073982832465	['B23']
Helianthus divaricatus	568245186	NC_023109.1	151045	EUDI	Asteraceae	2.0	1.0	76.0	3.0	0.0	0.0	13.0	5.0	0.03780041468318689	0.00031632305713118306	0.905901245612367	7.91156187681706e-05	0.0019311906218419138	0.04389546073445616	0.0012247476172468792	0.008851502055001898	['B23']
Arundinaria appalachiana	608787536	NC_023934.1	139547	LILI	Poaceae	1.0	7.0	76.0	1.0	1.0	0.0	14.0	0.0	2.3843611965056736e-05	3.360278180323347e-05	0.998773748804459	1.3050202728948118e-08	7.635696635514972e-05	0.0006947828924255354	5.634712120591428e-06	0.00039201718066854505	['B23']
Ravenala madagascariensis	563940634	NC_022927.1	166170	LILI	Strelitziaceae	5.0	6.0	83.0	0.0	1.0	0.0	5.0	0.0	5.689181902161524e-06	8.930165396792556e-07	0.9999406091378941	6.731896823394582e-10	1.3306565972765161e-05	2.64680314450546e-05	9.173495380398053e-08	1.2941658102746782e-05	['B23']
Magnolia officinalis	452848666	NC_020316.1	160183	MAG	Magnoliaceae	8.0	5.0	77.0	2.0	0.0	0.0	8.0	0.0	6.624431059688049e-05	1.1581955380341985e-05	0.9992527668106281	2.3896419047112114e-08	4.5062751693226066e-05	0.00048423805327207545	4.338298154337346e-07	0.00013964839219479303	['B23']
Gossypium gossypioides	386800818	NC_017894.1	159959	EUDI	Malvaceae	3.0	6.0	74.0	1.0	0.0	0.0	15.0	1.0	0.0005697647602023406	4.5737316791062945e-05	0.9838088431490873	6.829705944032111e-07	0.00030791444912409263	0.014590844013485257	1.9802538313542574e-05	0.0006564108024017771	['B23']
Populus fremontii	675277962	NC_024734.1	157446	EUDI	Salicaceae	2.0	4.0	78.0	1.0	1.0	0.0	13.0	1.0	0.0018716009029704223	5.4059834303824884e-05	0.9393072329851166	2.8140331400654392e-06	0.000769620837897824	0.05572117420127055	0.00012266974979905783	0.002150827455501718	['B23']
Couepia guianensis	662020493	NC_024063.1	162125	EUDI	Chrysobalanaceae	4.0	4.0	79.0	1.0	1.0	0.0	11.0	0.0	0.00033805244340105755	2.3213032750551223e-05	0.9937108536117095	9.921580350672393e-07	0.00015454378808050292	0.004836129567447888	5.113442471507796e-06	0.0009311019561040233	['B23']
Utricularia gibba	519704483	NC_021449.1	152113	EUDI	Lentibulariaceae	9.0	6.0	68.0	3.0	0.0	0.0	8.0	6.0	0.00019832014519332775	2.5452576440671855e-06	0.9965118324036482	1.1517281452623336e-06	0.00010516928081835546	0.0024806525630116836	3.6546776741852762e-06	0.0006966739438650518	['B23']
Nannochloropsis gaditana	435856116	NC_020014.1	114989	DTM	Monodopsidaceae	48.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0015532671677493737	7.204728447820165e-12	0.9983057538908799	1.089810236178756e-11	0.00011310768388563668	2.782991966189903e-05	1.1650146544259944e-08	2.9669573806573062e-08	['B23']
Trachelomonas volvocina	836614780	NC_027288.1	85392	EUG	Euglenaceae	20.0	1.0	79.0	0.0	0.0	0.0	0.0	0.0	7.367495355237308e-05	1.4002746696209137e-11	0.9999137276877161	5.427475377804835e-10	1.0824736204305294e-05	7.68704839756738e-07	2.422531822366762e-09	1.0009384052308835e-06	['B23']
Panicum virgatum	345895196	NC_015990.1	139619	LILI	Poaceae	6.0	6.0	77.0	2.0	1.0	0.0	8.0	0.0	1.593295041156503e-05	1.2938627962018259e-06	0.999901825085653	2.0886542222041448e-09	1.931797756586979e-05	3.2978223086135314e-05	2.0906656775012038e-07	2.84407452654183e-05	['B23']
Gnetum montanum	512721557	NC_021438.1	115019	GYMNO	Gnetaceae	3.0	4.0	92.0	0.0	0.0	0.0	1.0	0.0	3.354452805359146e-06	1.1946144388447718e-07	0.999983474604338	9.348208029814803e-11	7.419364125081379e-06	2.6871588970378147e-06	1.4999450531913902e-08	2.9298654579858422e-06	['B23']
Aristida purpurea	694136659	NC_025228.1	138423	LILI	Poaceae	5.0	6.0	75.0	1.0	1.0	0.0	12.0	0.0	2.4507417270030965e-05	5.660042647454372e-06	0.999682044893568	4.210334999459703e-09	4.200705365892167e-05	0.000167832788235084	1.17697926186244e-06	7.676661502364759e-05	['B23']
Fistulifera solaris	330850815	NC_015403.1	134918	DTM	Naviculaceae	33.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.02548413880611432	1.142668050002016e-10	0.9738650281580046	3.878508511536754e-10	0.0005954798278119644	5.4714402387715215e-05	3.1082846955559934e-07	3.274750941184071e-07	['B23']
Hanabusaya asiatica	674840250	NC_024732.1	167287	EUDI	Campanulaceae	2.0	2.0	74.0	1.0	1.0	0.0	19.0	1.0	0.0019318005838757238	9.757397808754258e-05	0.9201865307518012	3.628626779379676e-06	0.0009906551767770314	0.07263504415698135	0.000567424210269862	0.003587342515427816	['B23']
Hypseocharis bilobata	570880188	NC_023260.1	165002	EUDI	Geraniaceae	6.0	2.0	78.0	0.0	0.0	0.0	14.0	0.0	0.00019935358466687908	1.4020884423075535e-05	0.9980800710081752	7.184548990740054e-09	0.00018704841117996834	0.0014035486084305803	1.319332870844003e-05	0.00010275698986664592	['B23']
Deschampsia antarctica	589229800	NC_023533.1	135362	LILI	Poaceae	1.0	5.0	76.0	1.0	1.0	0.0	15.0	1.0	0.0001182288674863599	7.780358624827172e-05	0.9891527869956958	1.0954170516466684e-06	0.00029063273979277514	0.0034501727531598297	0.0004849139808352754	0.006424365659730118	['B23']
Neottia nidus-avis	364532629	NC_016471.1	92060	LILI	Orchidaceae	4.0	14.0	69.0	4.0	1.0	1.0	4.0	3.0	0.001505891537822286	7.924828799865416e-05	0.9943996295435636	3.0424305909754792e-06	0.00013368463105375186	0.00027889788847473097	2.362036312513552e-06	0.003597243644183318	['B23']
Magnolia tripetala	619275713	NC_024027.1	160037	MAG	Magnoliaceae	5.0	4.0	80.0	1.0	0.0	0.0	10.0	0.0	0.0002819594113609139	2.6704573576210386e-05	0.998083681362544	7.497834545037539e-08	0.00010755381531175309	0.0012402421307760542	1.6265310500961272e-06	0.0002581571970353499	['B23']
Schwalbea americana	575669189	NC_023115.1	160910	EUDI	Orobanchaceae	3.0	6.0	78.0	1.0	1.0	0.0	11.0	0.0	0.0006015125502642515	2.9508564245082443e-05	0.9866949305854761	4.0496760694562235e-07	0.00030827292694441847	0.011908427662330153	1.7657528493784485e-05	0.00043928521463952374	['B23']
Ophioglossum californicum	443267200	NC_020147.1	138270	FRN	Ophioglossaceae	2.0	3.0	92.0	0.0	0.0	0.0	3.0	0.0	0.00016210473502607954	1.807654385363805e-07	0.9996680568649372	8.451190323748035e-10	8.570607919987732e-05	7.731041759173927e-05	8.042796454348957e-07	5.836013042024088e-06	['B23']
Roya anglica	NC_024168.1	NC_024168.1	000000	Charo	charo	4.0	11.0	70.0	6.0	3.0	1.0	3.0	2.0	0.4317514092183095	0.013338288014975939	0.01902121940388245	0.01823235290805152	0.002000298235102408	0.0014115614640598613	0.15038977370697343	0.36385509704864494	['A']
Dioscorea rotundata	651249249	NC_024170.1	155406	LILI	Dioscoreaceae	7.0	3.0	83.0	1.0	1.0	0.0	5.0	0.0	0.00020776024637761954	2.2410298042128657e-06	0.9994567581555202	3.315005786489709e-08	6.416566040393985e-05	0.00014929674869666748	7.629323680439844e-07	0.00011898207677177918	['B23']
Capsicum annuum	404474503	NC_018552.1	156781	EUDI	Solanaceae	3.0	7.0	74.0	1.0	1.0	0.0	13.0	1.0	0.002013001275485981	0.00013158050064486873	0.973158720935451	1.8945267323035129e-06	0.0005277797415252988	0.02274184753719828	3.657096727928984e-05	0.0013886045156828973	['B23']
Coscinodiscus radiatus	662012523	NC_024081.1	122213	DTM	Coscinodiscaceae	30.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0008750708546245799	7.071682479060507e-12	0.9989713458689881	2.611063874735987e-11	0.00011624287138071054	3.72810331183529e-05	1.7226138132720665e-08	4.211256775774274e-08	['B23']
Camellia danzaiensis	552540830	NC_022460.1	156576	EUDI	Theaceae	4.0	4.0	75.0	1.0	1.0	0.0	14.0	1.0	0.000209432955909035	2.1782653986831157e-05	0.9860218088355079	3.491782827926563e-07	0.00018759646234676965	0.013107301935677662	1.3717238460789413e-05	0.00043801073982832465	['B23']
Licania alba	630716317	NC_024064.1	162467	EUDI	Chrysobalanaceae	3.0	6.0	79.0	1.0	1.0	0.0	10.0	0.0	0.0009650409273158635	3.370772489324122e-05	0.9922870872738118	1.0540812681937404e-06	0.0002666648338912641	0.00553969386133645	8.417077458825963e-06	0.0008983342200245737	['B23']
Camellia cuspidata	552539581	NC_022459.1	156618	EUDI	Theaceae	4.0	4.0	75.0	1.0	1.0	0.0	14.0	1.0	0.000209432955909035	2.1782653986831157e-05	0.9860218088355079	3.491782827926563e-07	0.00018759646234676965	0.013107301935677662	1.3717238460789413e-05	0.00043801073982832465	['B23']
Magnolia denudata	400256567	NC_018357.1	160053	MAG	Magnoliaceae	5.0	5.0	80.0	1.0	0.0	0.0	9.0	0.0	0.0002819594113609139	2.6704573576210386e-05	0.998083681362544	7.497834545037539e-08	0.00010755381531175309	0.0012402421307760542	1.6265310500961272e-06	0.0002581571970353499	['B23']
Najas flexilis	529249719	NC_021936.1	156366	LILI	Hydrocharitaceae	3.0	4.0	69.0	4.0	0.0	0.0	18.0	2.0	0.011309203739982891	0.0003087797930499016	0.9420353922535468	7.181423285377396e-05	0.001048048356899559	0.03388665281608595	0.00042535937235174383	0.010914749435229297	['B23']
Trigonobalanus doichangensis	609253093	NC_023959.1	159938	EUDI	Fagaceae	1.0	3.0	88.0	1.0	0.0	0.0	6.0	1.0	0.00014936654641237228	5.555831530594336e-06	0.9962242570700989	9.843755593346983e-08	0.0002379709562562565	0.0030037362963540575	3.189829301981571e-05	0.00034711656877205356	['B23']
Eucalyptus aromaphloia	545717772	NC_022396.1	160149	EUDI	Myrtaceae	3.0	7.0	77.0	1.0	1.0	0.0	11.0	0.0	0.0010630681847194666	8.175266421678e-05	0.9740546942076783	1.2299870527479226e-06	0.00041980614127178696	0.023350966483776905	3.2127460180010884e-05	0.0009963548711039347	['B23']
Vaucheria litorea	215400692	NC_011600.1	115341	DTM	Vaucheriaceae	46.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	2.3252426434221244e-05	7.414562207913641e-13	0.9999476869931532	3.2120968746121967e-12	2.0476171233834798e-05	8.57169701344276e-06	2.166752691343127e-09	1.0541459096753497e-08	['B23']
Cymbidium aloifolium	520850484	NC_021429.1	156904	LILI	Orchidaceae	10.0	3.0	78.0	2.0	1.0	0.0	5.0	1.0	0.0003070438705991949	9.792887418400104e-07	0.9993120409696487	7.590614418390677e-08	7.058134555232953e-05	0.00015017460380445702	8.3130555398646e-07	0.00015827270995538833	['B23']
Sorghum timorense	595789831	NC_023800.1	140629	LILI	Poaceae	4.0	6.0	79.0	1.0	1.0	0.0	9.0	0.0	2.2646038790426085e-05	1.6462623789490711e-06	0.9998302713458999	3.368108505609837e-09	3.079748171580438e-05	7.042978408102209e-05	4.6785241040342284e-07	4.373786661508201e-05	['B23']
Eucalyptus umbra	545716998	NC_022387.1	159576	EUDI	Myrtaceae	7.0	6.0	73.0	1.0	1.0	0.0	11.0	1.0	0.0007576502308122228	0.00014010420666942327	0.9619410145663465	1.664214967448094e-06	0.0003238551725190968	0.03534601788029883	2.1248852260992533e-05	0.001468444876125573	['B23']
Lupinus luteus	568244796	NC_023090.1	151894	EUDI	Fabaceae	3.0	8.0	72.0	1.0	1.0	0.0	14.0	1.0	0.0026666506271952623	0.00012452249893403014	0.9645892037900861	2.8518662918745784e-06	0.0006128032910333043	0.03026313871286544	5.083168045871044e-05	0.001689997533135283	['B23']
Indosasa sinica	675154798	NC_024721.1	139660	LILI	Poaceae	2.0	7.0	75.0	1.0	1.0	0.0	14.0	0.0	1.8809791752113083e-05	3.4862806270238886e-05	0.9987235946296261	1.1782266799329519e-08	7.286752802812957e-05	0.0006891150903422474	5.6047610049363e-06	0.0004551336107095281	['B23']
Trachydiscus minutus	813423673	NC_026851.1	120091	DTM	Stramenopiles	36.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0005515745039362857	4.9682944847344595e-12	0.9993700124191757	1.0194367208789749e-11	6.790282066117491e-05	1.0473576735064906e-05	7.173470327225659e-09	2.9490858862328662e-08	['B23']
Camellia petelotii	671743210	NC_024661.1	157121	EUDI	Theaceae	4.0	4.0	75.0	1.0	1.0	0.0	14.0	1.0	0.000209432955909035	2.1782653986831157e-05	0.9860218088355079	3.491782827926563e-07	0.00018759646234676965	0.013107301935677662	1.3717238460789413e-05	0.00043801073982832465	['B23']
Larix decidua	352950885	NC_016058.1	122474	GYMNO	Pinaceae	11.0	2.0	86.0	0.0	0.0	0.0	1.0	0.0	0.009173221680940206	4.651628919673973e-06	0.9903821205778114	5.598154823463233e-08	0.00018357657632767858	0.0001186976916904373	1.0217999478792337e-07	0.0001375736827677827	['B23']
Erodium trifolium	671743050	NC_024635.1	123865	EUDI	Geraniaceae	10.0	0.0	87.0	1.0	0.0	0.0	1.0	1.0	2.8601209847039295e-06	2.263928872217293e-10	0.9999820379900984	5.896218727543188e-09	1.94393430866435e-06	3.1694719406255595e-07	6.070644980938817e-10	1.2834277738023213e-05	['B23']
